sku,store_view_code,attribute_set_code,product_type,categories,categories_position,category_ids,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,additional_attributes,color,cost,custom_layout,gallery,manufacturer,merchant_center_category,name_of_store,price_type,price_view,shipment_type,size,sku_type,ts_country_of_origin,ts_dimensions_height,ts_dimensions_length,ts_dimensions_width,ts_hs_code,ts_packaging_id,ts_packaging_type,url_path,url_to_product,weight_type,wee_tax_variations,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,configurable_variations,configurable_variation_labels,video_url,tier_prices
0-101319-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,FORWARD,,,,1,Taxable Goods,"Catalog, Search",249,,,,forward-0-101319-0100-hogl-store-spice-sc,FORWARD - Högl Store Spice SC | Spice,,FORWARD no zīmola Högl Store Spice SC par €249. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/2/b/2b9b1a949bcb82a56d67fdd876865c9cea01dd192d32e0cbef8478453671dadc.jpeg,,/2/b/2b9b1a949bcb82a56d67fdd876865c9cea01dd192d32e0cbef8478453671dadc.jpeg,,/2/b/2b9b1a949bcb82a56d67fdd876865c9cea01dd192d32e0cbef8478453671dadc.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/2/b/2b9b1a949bcb82a56d67fdd876865c9cea01dd192d32e0cbef8478453671dadc.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-101320-0273 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Sportiska stila apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Sportiska stila apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","92,88,83",base,FUTURE,,,,1,Taxable Goods,"Catalog, Search",209,,,,future-0-101320-0273-hogl-store-spice-sc,FUTURE - Högl Store Spice SC | Spice,,FUTURE no zīmola Högl Store Spice SC par €209. TC Spice atrodamie Sportiska stila apavi tagad arī internetā!,/b/6/b6c078d031f275b3f69fa76aa56956e878c8e739f4500261cf298586feae2c81.jpeg,,/b/6/b6c078d031f275b3f69fa76aa56956e878c8e739f4500261cf298586feae2c81.jpeg,,/b/6/b6c078d031f275b3f69fa76aa56956e878c8e739f4500261cf298586feae2c81.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/b/6/b6c078d031f275b3f69fa76aa56956e878c8e739f4500261cf298586feae2c81.jpeg,,,,"color=Multicolour,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Multicolour,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-101320-0273 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Sportiska stila apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Sportiska stila apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","92,88,83",base,FUTURE,,,,1,Taxable Goods,"Catalog, Search",209,,,,future-0-101320-0273-hogl-store-spice-sc,FUTURE - Högl Store Spice SC | Spice,,FUTURE no zīmola Högl Store Spice SC par €209. TC Spice atrodamie Sportiska stila apavi tagad arī internetā!,/b/6/b6c078d031f275b3f69fa76aa56956e878c8e739f4500261cf298586feae2c81.jpeg,,/b/6/b6c078d031f275b3f69fa76aa56956e878c8e739f4500261cf298586feae2c81.jpeg,,/b/6/b6c078d031f275b3f69fa76aa56956e878c8e739f4500261cf298586feae2c81.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/b/6/b6c078d031f275b3f69fa76aa56956e878c8e739f4500261cf298586feae2c81.jpeg,,,,name_of_store=HÖGL,Multicolour,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-101340-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Sportiska stila apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Sportiska stila apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","92,88,83",base,FUTURE,,,,1,Taxable Goods,"Catalog, Search",209,,,,future-0-101340-0100-hogl-store-spice-sc,FUTURE - Högl Store Spice SC | Spice,,FUTURE no zīmola Högl Store Spice SC par €209. TC Spice atrodamie Sportiska stila apavi tagad arī internetā!,/a/d/adb55ea18bbbe819da618b9a673c94b961a90d855717dc28140a9205572d7ba3.jpeg,,/a/d/adb55ea18bbbe819da618b9a673c94b961a90d855717dc28140a9205572d7ba3.jpeg,,/a/d/adb55ea18bbbe819da618b9a673c94b961a90d855717dc28140a9205572d7ba3.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/a/d/adb55ea18bbbe819da618b9a673c94b961a90d855717dc28140a9205572d7ba3.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-101340-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Sportiska stila apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Sportiska stila apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","92,88,83",base,FUTURE,,,,1,Taxable Goods,"Catalog, Search",209,,,,future-0-101340-0100-hogl-store-spice-sc,FUTURE - Högl Store Spice SC | Spice,,FUTURE no zīmola Högl Store Spice SC par €209. TC Spice atrodamie Sportiska stila apavi tagad arī internetā!,/a/d/adb55ea18bbbe819da618b9a673c94b961a90d855717dc28140a9205572d7ba3.jpeg,,/a/d/adb55ea18bbbe819da618b9a673c94b961a90d855717dc28140a9205572d7ba3.jpeg,,/a/d/adb55ea18bbbe819da618b9a673c94b961a90d855717dc28140a9205572d7ba3.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/a/d/adb55ea18bbbe819da618b9a673c94b961a90d855717dc28140a9205572d7ba3.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-101613-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,CUDDLY,,,,1,Taxable Goods,"Catalog, Search",219,,,,cuddly-0-101613-0100-hogl-store-spice-sc,CUDDLY - Högl Store Spice SC | Spice,,CUDDLY no zīmola Högl Store Spice SC par €219. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/3/b/3b5786d1a7e5f48c7da135227cb6d4e8bdd5ad1c5a12036e5fba22b024088658.jpeg,,/3/b/3b5786d1a7e5f48c7da135227cb6d4e8bdd5ad1c5a12036e5fba22b024088658.jpeg,,/3/b/3b5786d1a7e5f48c7da135227cb6d4e8bdd5ad1c5a12036e5fba22b024088658.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/3/b/3b5786d1a7e5f48c7da135227cb6d4e8bdd5ad1c5a12036e5fba22b024088658.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-101613-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,CUDDLY,,,,1,Taxable Goods,"Catalog, Search",219,,,,cuddly-0-101613-0100-hogl-store-spice-sc,CUDDLY - Högl Store Spice SC | Spice,,CUDDLY no zīmola Högl Store Spice SC par €219. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/3/b/3b5786d1a7e5f48c7da135227cb6d4e8bdd5ad1c5a12036e5fba22b024088658.jpeg,,/3/b/3b5786d1a7e5f48c7da135227cb6d4e8bdd5ad1c5a12036e5fba22b024088658.jpeg,,/3/b/3b5786d1a7e5f48c7da135227cb6d4e8bdd5ad1c5a12036e5fba22b024088658.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/3/b/3b5786d1a7e5f48c7da135227cb6d4e8bdd5ad1c5a12036e5fba22b024088658.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-101615-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,CUDDLY,,,,1,Taxable Goods,"Catalog, Search",219,,,,cuddly-0-101615-0100-hogl-store-spice-sc,CUDDLY - Högl Store Spice SC | Spice,,CUDDLY no zīmola Högl Store Spice SC par €219. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/5/f/5f2695dadd5817ce7e3636379ce6e5d57438644e1e519b6618959a87bc0198ec.jpeg,,/5/f/5f2695dadd5817ce7e3636379ce6e5d57438644e1e519b6618959a87bc0198ec.jpeg,,/5/f/5f2695dadd5817ce7e3636379ce6e5d57438644e1e519b6618959a87bc0198ec.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/5/f/5f2695dadd5817ce7e3636379ce6e5d57438644e1e519b6618959a87bc0198ec.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-101615-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,CUDDLY,,,,1,Taxable Goods,"Catalog, Search",219,,,,cuddly-0-101615-0100-hogl-store-spice-sc,CUDDLY - Högl Store Spice SC | Spice,,CUDDLY no zīmola Högl Store Spice SC par €219. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/5/f/5f2695dadd5817ce7e3636379ce6e5d57438644e1e519b6618959a87bc0198ec.jpeg,,/5/f/5f2695dadd5817ce7e3636379ce6e5d57438644e1e519b6618959a87bc0198ec.jpeg,,/5/f/5f2695dadd5817ce7e3636379ce6e5d57438644e1e519b6618959a87bc0198ec.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/5/f/5f2695dadd5817ce7e3636379ce6e5d57438644e1e519b6618959a87bc0198ec.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-101725-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Apavi bez papēžiem,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Apavi bez papēžiem=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","89,88,83",base,BRIGHT,,,,1,Taxable Goods,"Catalog, Search",169,,,,bright-0-101725-0100-hogl-store-spice-sc,BRIGHT - Högl Store Spice SC | Spice,,BRIGHT no zīmola Högl Store Spice SC par €169. TC Spice atrodamie Apavi bez papēžiem tagad arī internetā!,/5/5/557c68683ddfe937ab77669b85e5ed394ab0b025ecf487961c436dc7a31babd0.jpeg,,/5/5/557c68683ddfe937ab77669b85e5ed394ab0b025ecf487961c436dc7a31babd0.jpeg,,/5/5/557c68683ddfe937ab77669b85e5ed394ab0b025ecf487961c436dc7a31babd0.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/5/5/557c68683ddfe937ab77669b85e5ed394ab0b025ecf487961c436dc7a31babd0.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-101725-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Apavi bez papēžiem,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Apavi bez papēžiem=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","89,88,83",base,BRIGHT,,,,1,Taxable Goods,"Catalog, Search",169,,,,bright-0-101725-0100-hogl-store-spice-sc,BRIGHT - Högl Store Spice SC | Spice,,BRIGHT no zīmola Högl Store Spice SC par €169. TC Spice atrodamie Apavi bez papēžiem tagad arī internetā!,/5/5/557c68683ddfe937ab77669b85e5ed394ab0b025ecf487961c436dc7a31babd0.jpeg,,/5/5/557c68683ddfe937ab77669b85e5ed394ab0b025ecf487961c436dc7a31babd0.jpeg,,/5/5/557c68683ddfe937ab77669b85e5ed394ab0b025ecf487961c436dc7a31babd0.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/5/5/557c68683ddfe937ab77669b85e5ed394ab0b025ecf487961c436dc7a31babd0.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-101736-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Apavi bez papēžiem,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Apavi bez papēžiem=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","89,88,83",base,PROSPEROUS,,,,1,Taxable Goods,"Catalog, Search",169,,,,prosperous-0-101736-0100-hogl-store-spice-sc,PROSPEROUS - Högl Store Spice SC | Spice,,PROSPEROUS no zīmola Högl Store Spice SC par €169. TC Spice atrodamie Apavi bez papēžiem tagad arī internetā!,/a/8/a82f1509ddf918c3fb9476fe44b4e698960a7fe3076ae517d78c79a30bc27a87.jpeg,,/a/8/a82f1509ddf918c3fb9476fe44b4e698960a7fe3076ae517d78c79a30bc27a87.jpeg,,/a/8/a82f1509ddf918c3fb9476fe44b4e698960a7fe3076ae517d78c79a30bc27a87.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/a/8/a82f1509ddf918c3fb9476fe44b4e698960a7fe3076ae517d78c79a30bc27a87.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-101736-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Apavi bez papēžiem,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Apavi bez papēžiem=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","89,88,83",base,PROSPEROUS,,,,1,Taxable Goods,"Catalog, Search",169,,,,prosperous-0-101736-0100-hogl-store-spice-sc,PROSPEROUS - Högl Store Spice SC | Spice,,PROSPEROUS no zīmola Högl Store Spice SC par €169. TC Spice atrodamie Apavi bez papēžiem tagad arī internetā!,/a/8/a82f1509ddf918c3fb9476fe44b4e698960a7fe3076ae517d78c79a30bc27a87.jpeg,,/a/8/a82f1509ddf918c3fb9476fe44b4e698960a7fe3076ae517d78c79a30bc27a87.jpeg,,/a/8/a82f1509ddf918c3fb9476fe44b4e698960a7fe3076ae517d78c79a30bc27a87.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/a/8/a82f1509ddf918c3fb9476fe44b4e698960a7fe3076ae517d78c79a30bc27a87.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-101830-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,COSY,,,,1,Taxable Goods,"Catalog, Search",279,,,,cosy-0-101830-0100-hogl-store-spice-sc,COSY - Högl Store Spice SC | Spice,,COSY no zīmola Högl Store Spice SC par €279. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/e/6/e6306a15025567e5eee1b39ca9f2008521fe34e86b1e086bd7d840e3728b7f18.jpeg,,/e/6/e6306a15025567e5eee1b39ca9f2008521fe34e86b1e086bd7d840e3728b7f18.jpeg,,/e/6/e6306a15025567e5eee1b39ca9f2008521fe34e86b1e086bd7d840e3728b7f18.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/e/6/e6306a15025567e5eee1b39ca9f2008521fe34e86b1e086bd7d840e3728b7f18.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-101830-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,COSY,,,,1,Taxable Goods,"Catalog, Search",279,,,,cosy-0-101830-0100-hogl-store-spice-sc,COSY - Högl Store Spice SC | Spice,,COSY no zīmola Högl Store Spice SC par €279. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/e/6/e6306a15025567e5eee1b39ca9f2008521fe34e86b1e086bd7d840e3728b7f18.jpeg,,/e/6/e6306a15025567e5eee1b39ca9f2008521fe34e86b1e086bd7d840e3728b7f18.jpeg,,/e/6/e6306a15025567e5eee1b39ca9f2008521fe34e86b1e086bd7d840e3728b7f18.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/e/6/e6306a15025567e5eee1b39ca9f2008521fe34e86b1e086bd7d840e3728b7f18.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-101832-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,COSY,,,,1,Taxable Goods,"Catalog, Search",279,,,,cosy-0-101832-0100-hogl-store-spice-sc,COSY - Högl Store Spice SC | Spice,,COSY no zīmola Högl Store Spice SC par €279. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/9/9/99d259f46449609b1f98dc2a6bb1759d98f697651fcadb268b9dfc28639f82e2.jpeg,,/9/9/99d259f46449609b1f98dc2a6bb1759d98f697651fcadb268b9dfc28639f82e2.jpeg,,/9/9/99d259f46449609b1f98dc2a6bb1759d98f697651fcadb268b9dfc28639f82e2.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/9/9/99d259f46449609b1f98dc2a6bb1759d98f697651fcadb268b9dfc28639f82e2.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-101832-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,COSY,,,,1,Taxable Goods,"Catalog, Search",279,,,,cosy-0-101832-0100-hogl-store-spice-sc,COSY - Högl Store Spice SC | Spice,,COSY no zīmola Högl Store Spice SC par €279. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/9/9/99d259f46449609b1f98dc2a6bb1759d98f697651fcadb268b9dfc28639f82e2.jpeg,,/9/9/99d259f46449609b1f98dc2a6bb1759d98f697651fcadb268b9dfc28639f82e2.jpeg,,/9/9/99d259f46449609b1f98dc2a6bb1759d98f697651fcadb268b9dfc28639f82e2.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/9/9/99d259f46449609b1f98dc2a6bb1759d98f697651fcadb268b9dfc28639f82e2.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-101912-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,CLIMBER,,,,1,Taxable Goods,"Catalog, Search",249,,,,climber-0-101912-0100-hogl-store-spice-sc,CLIMBER - Högl Store Spice SC | Spice,,CLIMBER no zīmola Högl Store Spice SC par €249. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/9/f/9f663e5793d4f6dcf2eef960604ebb40037778573dbb32239b853129e50e9aa0.jpeg,,/9/f/9f663e5793d4f6dcf2eef960604ebb40037778573dbb32239b853129e50e9aa0.jpeg,,/9/f/9f663e5793d4f6dcf2eef960604ebb40037778573dbb32239b853129e50e9aa0.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/9/f/9f663e5793d4f6dcf2eef960604ebb40037778573dbb32239b853129e50e9aa0.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
